1 1:0.408122 2:0.407777 3:0.38636 4:0.372549 5:0.0588235 6:0.407843 7:0.192373 8:0.224456 9:0.455346 10:0.115403 11:0.0124225 12:0.956466 13:0.0429365 14:0.000586682 15:0.499997 16:0.159888 17:0.00399813 18:0.00352661 19:0.00153624 20:0.00300077 21:0.00846344 22:0.0044653 23:0.00491075 24:0.0127006 25:0.0103278 26:0.00873505 27:0.00460872 28:0.00418065 29:0.00295514 30:0.00246407 31:0.00416762 32:0.00260313 33:0.0186326 34:0.00473692 35:0.00879372 36:0.00220332 37:0.0102474 38:0.00600589 39:0.00355703 40:0.00127766 41:0.0252838 42:0.00438925 43:0.00456091 44:0.00169486 45:0.00360701 46:0.00319851 47:0.00567561 48:0.00940865 49:0.0130591 50:0.00544311 51:0.00898493 52:0.00224026 53:0.00364829 54:0.00252491 55:0.00627533 56:0.00694893 57:0.00432624 58:0.00638615 59:0.0197821 60:0.00385255 61:0.00657953 62:0.00299643 63:0.0386993 64:0.00926089 
-1 1:0.28248 2:0.259027 3:0.231461 4:0.407843 5:0.180392 6:0.282353 7:0 8:0 9:0.993528 10:0.00647249 11:0 12:1 13:0 14:0 15:0.501618 16:0.355987 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.02589 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0614887 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0226537 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0323625 64:0 
-1 1:0.284748 2:0.251283 3:0.230886 4:0.419608 5:0.196078 6:0.282353 7:0 8:0 9:0.268456 10:0.731544 11:0 12:1 13:0 14:0 15:0.493289 16:0.127517 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0.0201342 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0436242 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0302013 42:0 43:0 44:0 45:0 46:0 47:0 48:0.154362 49:0 50:0 51:0.11745 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0134228 64:0 
-1 1:0.252976 2:0.229269 3:0.200928 4:0.407843 5:0.203922 6:0.25098 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.500986 16:0.0986193 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.228797 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.171598 64:0 
-1 1:0.278177 2:0.246938 3:0.220951 4:0.419608 5:0.2 6:0.27451 7:0 8:0 9:0.564815 10:0.435185 11:0 12:1 13:0 14:0 15:0.490741 16:0.197531 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0709877 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0308642 42:0 43:0 44:0 45:0 46:0 47:0 48:0.148148 49:0 50:0 51:0.0246914 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.037037 64:0 
-1 1:0.25916 2:0.233689 3:0.202355 4:0.407843 5:0.227451 6:0.258824 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.495098 16:0.0392157 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0147059 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.45098 64:0 
-1 1:0.24477 2:0.221385 3:0.193868 4:0.407843 5:0.207843 6:0.243137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.498584 16:0.155807 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.223796 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.121813 64:0 
-1 1:0.267492 2:0.245217 3:0.214974 4:0.403922 5:0.207843 6:0.266667 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.501441 16:0.461095 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.00288184 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0345821 64:0 
-1 1:0.262877 2:0.235911 3:0.201102 4:0.403922 5:0.239216 6:0.262745 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.507732 16:0.0876289 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0798969 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.324742 64:0 
-1 1:0.27143 2:0.241592 3:0.211963 4:0.415686 5:0.215686 6:0.270588 7:0 8:0 9:0.777778 10:0.222222 11:0 12:1 13:0 14:0 15:0.512626 16:0.181818 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.118687 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0479798 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0782828 49:0 50:0 51:0.00252525 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0580808 64:0 
-1 1:0.269175 2:0.241031 3:0.211501 4:0.407843 5:0.219608 6:0.266667 7:0 8:0 9:0.738516 10:0.261484 11:0 12:1 13:0 14:0 15:0.508834 16:0.378092 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.00706714 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0671378 42:0 43:0 44:0 45:0 46:0 47:0 48:0.024735 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0141343 64:0 
-1 1:0.277246 2:0.253534 3:0.225674 4:0.407843 5:0.184314 6:0.27451 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.492806 16:0.284173 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0467626 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.176259 64:0 
-1 1:0.290177 2:0.265229 3:0.235294 4:0.407843 5:0.176471 6:0.286275 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.503741 16:0.276808 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0448878 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.174564 64:0 
-1 1:0.260823 2:0.233537 3:0.198587 4:0.403922 5:0.243137 6:0.258824 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.5 16:0.185065 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0811688 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.233766 64:0 
-1 1:0.299204 2:0.27311 3:0.243372 4:0.411765 5:0.184314 6:0.298039 7:0 8:0 9:0.940054 10:0.0599455 11:0 12:1 13:0 14:0 15:0.493188 16:0.13624 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.223433 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.147139 64:0 
-1 1:0.301058 2:0.274747 3:0.245357 4:0.403922 5:0.184314 6:0.298039 7:0 8:0 9:0.977359 10:0.0226415 11:0 12:1 13:0 14:0 15:0.509434 16:0.128302 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.279245 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0830189 64:0 
-1 1:0.286221 2:0.262601 3:0.236913 4:0.411765 5:0.168627 6:0.282353 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.5 16:0.0366972 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0412844 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.422018 64:0 
-1 1:0.269513 2:0.244709 3:0.218367 4:0.407843 5:0.192157 6:0.266667 7:0 8:0 9:0.940928 10:0.0590717 11:0 12:1 13:0 14:0 15:0.489451 16:0.0253165 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.021097 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.464135 64:0 
-1 1:0.264805 2:0.237795 3:0.20412 4:0.407843 5:0.223529 6:0.262745 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.5 16:0.0978261 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.126812 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.275362 64:0 
-1 1:0.262351 2:0.241295 3:0.206882 4:0.396078 5:0.211765 6:0.258824 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.51004 16:0.48996 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.269257 2:0.249401 3:0.216361 4:0.4 5:0.192157 6:0.266667 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.493213 16:0.502262 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.00452489 64:0 
-1 1:0.26376 2:0.242547 3:0.210463 4:0.403922 5:0.207843 6:0.262745 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.486486 16:0.401544 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.111969 64:0 
-1 1:0.265036 2:0.24208 3:0.213483 4:0.407843 5:0.192157 6:0.262745 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.505618 16:0.325843 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0449438 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.123596 64:0 
-1 1:0.256151 2:0.22948 3:0.196137 4:0.407843 5:0.231373 6:0.254902 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.492537 16:0.174129 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0597015 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.273632 64:0 
-1 1:0.256763 2:0.228901 3:0.194591 4:0.403922 5:0.247059 6:0.254902 7:0 8:0 9:0.961905 10:0.0380952 11:0 12:1 13:0 14:0 15:0.495238 16:0.463492 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.00793651 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.00793651 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0253968 64:0 
-1 1:0.252543 2:0.226256 3:0.193781 4:0.407843 5:0.235294 6:0.25098 7:0 8:0 9:0.992188 10:0.0078125 11:0 12:1 13:0 14:0 15:0.511719 16:0.0625 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0273438 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.398438 64:0 
-1 1:0.233748 2:0.210218 3:0.183476 4:0.407843 5:0.219608 6:0.231373 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.502347 16:0.206573 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0164319 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.274648 64:0 
-1 1:0.255135 2:0.228652 3:0.193321 4:0.403922 5:0.247059 6:0.254902 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.496875 16:0.496875 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.00625 64:0 
-1 1:0.246907 2:0.227767 3:0.191538 4:0.388235 5:0.227451 6:0.243137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.473684 16:0.463158 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0491228 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0140351 64:0 
-1 1:0.287397 2:0.261695 3:0.234624 4:0.411765 5:0.192157 6:0.286275 7:0 8:0 9:0.94052 10:0.0594796 11:0 12:1 13:0 14:0 15:0.498141 16:0.171004 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.189591 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.141264 64:0 
-1 1:0.252987 2:0.22575 3:0.190924 4:0.403922 5:0.25098 6:0.25098 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.506494 16:0.418182 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0025974 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0727273 64:0 
-1 1:0.276598 2:0.251634 3:0.221469 4:0.403922 5:0.2 6:0.27451 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.507246 16:0.0289855 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0326087 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.431159 64:0 
-1 1:0.244176 2:0.223339 3:0.188129 4:0.4 5:0.243137 6:0.243137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.52973 16:0.47027 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.248392 2:0.228581 3:0.193524 4:0.396078 5:0.223529 6:0.247059 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.492795 16:0.293948 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.213256 64:0 
-1 1:0.27506 2:0.248213 3:0.216493 4:0.407843 5:0.215686 6:0.27451 7:0 8:0 9:0.990654 10:0.00934579 11:0 12:1 13:0 14:0 15:0.5 16:0.191589 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0794393 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.228972 64:0 
-1 1:0.236623 2:0.213415 3:0.185189 4:0.407843 5:0.215686 6:0.235294 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.502825 16:0.186441 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.019774 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.29096 64:0 
-1 1:0.246022 2:0.227955 3:0.18958 4:0.388235 5:0.227451 6:0.243137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.510714 16:0.296429 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0642857 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.128571 64:0 
-1 1:0.289043 2:0.265807 3:0.237853 4:0.407843 5:0.176471 6:0.286275 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.508021 16:0.31016 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0855615 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0962567 64:0 
-1 1:0.238499 2:0.213795 3:0.183796 4:0.403922 5:0.235294 6:0.235294 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.492386 16:0.13198 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.263959 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.0304569 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0812183 64:0 
-1 1:0.245617 2:0.218255 3:0.183146 4:0.403922 5:0.258824 6:0.243137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.499124 16:0.500876 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.251174 2:0.23126 3:0.196595 4:0.403922 5:0.219608 6:0.25098 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.506173 16:0.0864198 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.407407 64:0 
-1 1:0.259125 2:0.236702 3:0.206972 4:0.403922 5:0.211765 6:0.258824 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.5 16:0.166667 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.333333 64:0 
-1 1:0.244982 2:0.220209 3:0.190271 4:0.403922 5:0.227451 6:0.243137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.498258 16:0.00348432 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.170732 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.327526 64:0 
-1 1:0.245674 2:0.219788 3:0.187606 4:0.4 5:0.243137 6:0.243137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.504587 16:0.0458716 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.252294 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.197248 64:0 
-1 1:0.24395 2:0.217009 3:0.182688 4:0.403922 5:0.258824 6:0.243137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.487805 16:0.0569106 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0813008 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.373984 64:0 
-1 1:0.243844 2:0.2177 3:0.185215 4:0.407843 5:0.243137 6:0.243137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.513514 16:0.13964 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0495495 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.036036 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.261261 64:0 
-1 1:0.252423 2:0.232125 3:0.1982 4:0.396078 5:0.219608 6:0.25098 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.503145 16:0.132075 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0251572 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.339623 64:0 
